id,int_id,airport_int_id,active,code,icao,name,slug,slug_en,alternative_names/0,rank,global_rank_dst,dst_popularity_score,timezone,city/id,city/name,city/code,city/slug,city/continent/id,city/continent/name,city/continent/slug,city/continent/code,city/region/id,city/region/name,city/region/slug,city/autonomous_territory,city/subdivision,city/nearby_country,city/country/id,city/country/name,city/country/slug,city/country/code,location/lat,location/lon,alternative_departure_points/0/id,alternative_departure_points/0/distance,alternative_departure_points/0/duration,alternative_departure_points/1/id,alternative_departure_points/1/distance,alternative_departure_points/1/duration,alternative_departure_points/2/id,alternative_departure_points/2/distance,alternative_departure_points/2/duration,alternative_departure_points/3/id,alternative_departure_points/3/distance,alternative_departure_points/3/duration,alternative_departure_points/4/id,alternative_departure_points/4/distance,alternative_departure_points/4/duration,alternative_departure_points/5/id,alternative_departure_points/5/distance,alternative_departure_points/5/duration,alternative_departure_points/6/id,alternative_departure_points/6/distance,alternative_departure_points/6/duration,alternative_departure_points/7/id,alternative_departure_points/7/distance,alternative_departure_points/7/duration,alternative_departure_points/8/id,alternative_departure_points/8/distance,alternative_departure_points/8/duration,alternative_departure_points/9/id,alternative_departure_points/9/distance,alternative_departure_points/9/duration,alternative_departure_points/10/id,alternative_departure_points/10/distance,alternative_departure_points/10/duration,alternative_departure_points/11/id,alternative_departure_points/11/distance,alternative_departure_points/11/duration,tags/0/tag,tags/0/month_to,tags/0/month_from,tags/1/tag,tags/1/month_to,tags/1/month_from,tags/2/tag,tags/2/month_to,tags/2/month_from,providers/0,providers/1,providers/2,special/0/id,special/0/name,special/0/slug,tourist_region/0/id,tourist_region/0/name,tourist_region/0/slug,tourist_region/1/id,tourist_region/1/name,tourist_region/1/slug,tourist_region/2/id,tourist_region/2/name,tourist_region/2/slug,tourist_region/3/id,tourist_region/3/name,tourist_region/3/slug,car_rentals/0/provider_id,car_rentals/0/providers_locations/0,new_ground,routing_priority,type,alternative_departure_points/12/id,alternative_departure_points/12/distance,alternative_departure_points/12/duration,alternative_departure_points/13/id,alternative_departure_points/13/distance,alternative_departure_points/13/duration,alternative_departure_points/14/id,alternative_departure_points/14/distance,alternative_departure_points/14/duration,special/1/id,special/1/name,special/1/slug,special/2/id,special/2/name,special/2/slug,special/3/id,special/3/name,special/3/slug,special/4/id,special/4/name,special/4/slug,special/5/id,special/5/name,special/5/slug,city/subdivision/id,city/subdivision/name,city/subdivision/slug,city/subdivision/code,alternative_departure_points/15/id,alternative_departure_points/15/distance,alternative_departure_points/15/duration,providers/3,providers/4,car_rentals/0/providers_locations/1,car_rentals/0/providers_locations/2,alternative_names/1,tags/3/tag,tags/3/month_to,tags/3/month_from,tags/4/tag,tags/4/month_to,tags/4/month_from,providers/5,providers/6,providers/7,providers/8,car_rentals/0/providers_locations/3,car_rentals/0/providers_locations/4,car_rentals/0/providers_locations/5,city/autonomous_territory/id,city/autonomous_territory/name,city/autonomous_territory/slug,city/autonomous_territory/code,alternative_departure_points/16/id,alternative_departure_points/16/distance,alternative_departure_points/16/duration,providers/9,alternative_names/2,alternative_departure_points/17/id,alternative_departure_points/17/distance,alternative_departure_points/17/duration,alternative_departure_points/18/id,alternative_departure_points/18/distance,alternative_departure_points/18/duration,alternative_departure_points/19/id,alternative_departure_points/19/distance,alternative_departure_points/19/duration,tourist_region/4/id,tourist_region/4/name,tourist_region/4/slug,tourist_region/5/id,tourist_region/5/name,tourist_region/5/slug,providers/10,providers/11,providers/12,providers/13,special/6/id,special/6/name,special/6/slug,special/7/id,special/7/name,special/7/slug,alternative_departure_points/20/id,alternative_departure_points/20/distance,alternative_departure_points/20/duration,alternative_departure_points/21/id,alternative_departure_points/21/distance,alternative_departure_points/21/duration,car_rentals/0/providers_locations/6,special/8/id,special/8/name,special/8/slug,special/9/id,special/9/name,special/9/slug,special/10/id,special/10/name,special/10/slug,special/11/id,special/11/name,special/11/slug,special/12/id,special/12/name,special/12/slug,special/13/id,special/13/name,special/13/slug,tourist_region/6/id,tourist_region/6/name,tourist_region/6/slug,tourist_region/7/id,tourist_region/7/name,tourist_region/7/slug,tourist_region/8/id,tourist_region/8/name,tourist_region/8/slug,alternative_departure_points/22/id,alternative_departure_points/22/distance,alternative_departure_points/22/duration,alternative_departure_points/23/id,alternative_departure_points/23/distance,alternative_departure_points/23/duration,alternative_departure_points/24/id,alternative_departure_points/24/distance,alternative_departure_points/24/duration,providers/14,providers/15,car_rentals/0/providers_locations/7,car_rentals/0/providers_locations/8,city/nearby_country/id,city/nearby_country/code,city/nearby_country/name,city/nearby_country/slug,alternative_departure_points/25/id,alternative_departure_points/25/distance,alternative_departure_points/25/duration,alternative_departure_points/26/id,alternative_departure_points/26/distance,alternative_departure_points/26/duration,alternative_departure_points/27/id,alternative_departure_points/27/distance,alternative_departure_points/27/duration,alternative_departure_points/28/id,alternative_departure_points/28/distance,alternative_departure_points/28/duration,alternative_departure_points/29/id,alternative_departure_points/29/distance,alternative_departure_points/29/duration,alternative_departure_points/30/id,alternative_departure_points/30/distance,alternative_departure_points/30/duration,alternative_departure_points/31/id,alternative_departure_points/31/distance,alternative_departure_points/31/duration,alternative_departure_points/32/id,alternative_departure_points/32/distance,alternative_departure_points/32/duration,alternative_departure_points/33/id,alternative_departure_points/33/distance,alternative_departure_points/33/duration,alternative_departure_points/34/id,alternative_departure_points/34/distance,alternative_departure_points/34/duration,alternative_departure_points/35/id,alternative_departure_points/35/distance,alternative_departure_points/35/duration,alternative_departure_points/36/id,alternative_departure_points/36/distance,alternative_departure_points/36/duration,alternative_departure_points/37/id,alternative_departure_points/37/distance,alternative_departure_points/37/duration,alternative_departure_points/38/id,alternative_departure_points/38/distance,alternative_departure_points/38/duration,alternative_departure_points/39/id,alternative_departure_points/39/distance,alternative_departure_points/39/duration,alternative_names/3,car_rentals/0/providers_locations/9,car_rentals/0/providers_locations/10,tags/5/tag,tags/5/month_to,tags/5/month_from
KDU,9803,9803,TRUE,KDU,OPSD,Skardu,skardu-skardu-unknown-region,skardu-skardu-unknown-region,,768,547,10609,Asia/Karachi,skardu_zz,Skardu,KDU,skardu-unknown-region,asia,Asia,asia,AS,southern-asia,Southern Asia,southern-asia,,,,ZZ,Unknown Region,unknown-region,ZZ,35.333056,75.546389,GIL,196.68,11134.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,activities,-1,-1,,,,,,,,,,,,,gilgit-baltistan_poi,Gilgit-Baltistan,gilgit-baltistan,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PK,PK,Pakistan,pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFT,3994,3994,TRUE,SFT,ESNS,Skellefteå,skelleftea-skelleftea-sweden,skelleftea-skelleftea-sweden,,815,445,16587,Europe/Stockholm,skelleftea_se,Skellefteå,SFT,skelleftea-sweden,europe,Europe,europe,EU,northern-europe,Northern Europe,northern-europe,,,,SE,Sweden,sweden,SE,64.624722,21.076944,UME,124.77,6343.9,LLA,151.29,7162.4,AJR,159.84,7928.8,LYC,178.96,9642,OER,211.34,10605.4,,,,,,,,,,,,,,,,,,,,,,activities,-1,-1,,,,,,,1175,,,,,,,,,,,,,,,,,,1175,402811,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSI,4482,4482,TRUE,JSI,LGSK,Skiathos Island National,skiathos-island-national-skiathos-greece,skiathos-island-national-skiathos-greece,Κρατικός Αερολιμένας Σκιάθου  Αλέξανδρος Παπαδιαμάντης ,460,199,182979,Europe/Athens,skiathos_gr,Skiathos,JSI,skiathos-greece,europe,Europe,europe,EU,southern-europe,Southern Europe,southern-europe,,,,GR,Greece,greece,GR,39.177222,23.503611,VOL,105.7,57434.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beach,-1,-1,sports,-1,-1,,,,1175,1277,1282,,,,sporades_poi,Sporades,sporades,greek-islands_poi,Greek Islands,greek-islands,mediterranean_poi,Mediterranean,mediterranean,,,,1175,4104953,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKP,9491,9491,TRUE,SKP,LWSK,Skopje Alexander the Great,skopje-alexander-the-great-skopje-macedonia-fyrom-,skopje-alexander-the-great-skopje-macedonia-fyrom-,"Skopje ""Alexander the Great""",186,120,418177,Europe/Skopje,skopje_mk,Skopje,SKP,skopje-macedonia-fyrom-,europe,Europe,europe,EU,southern-europe,Southern Europe,southern-europe,,,,MK,Republic of North Macedonia,macedonia-fyrom-,MK,41.961667,21.621389,PRN,117.56,5445.3,OHD,192.64,10717,INI,194.78,8525.9,MK-KUMA-BUS0,22.36,1057.3,SOF,233.05,12182.4,SKG,235.53,10599.3,MK-KUMA-BUSS,24.24,1252.7,,,,,,,,,,,,,,,,sightseeing,-1,-1,,,,,,,1175,1227,1277,church-of-st-john-at-kaneo_poi,Church of St. John at Kaneo,church-of-st-john-at-kaneo,,,,,,,,,,,,,1175,477578,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZK,8829,8829,TRUE,SZK,FASZ,Skukuza,skukuza-skukuza-south-africa,skukuza-skukuza-south-africa,,881,701,4076,Africa/Johannesburg,skukuza_za,Skukuza,SZK,skukuza-south-africa,africa,Africa,africa,AF,southern-africa,Southern Africa,southern-africa,,,,ZA,South Africa,south-africa,ZA,-24.964444,31.590556,MQP,104.24,7672,MPM,207.66,12785.1,SHO,210.77,15869,,,,,,,,,,,,,,,,,,,,,,,,,,,,activities,-1,-1,sports,-1,-1,,,,1175,,,,,,,,,,,,,,,,,,1175,1642018,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKU,6580,6580,TRUE,SKU,LGSY,Skyros Island National,skyros-island-national-skyros-greece,skyros-island-national-skyros-greece,Κρατικός Αερολιμένας Σκύρου,836,423,20581,Europe/Athens,skyros_gr,Skyros,SKU,skyros-greece,europe,Europe,europe,EU,southern-europe,Southern Europe,southern-europe,,,,GR,Greece,greece,GR,38.968333,24.488056,ATH,244.39,17592.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beach,-1,-1,,,,,,,1175,,,,,,sporades_poi,Sporades,sporades,mediterranean_poi,Mediterranean,mediterranean,greek-islands_poi,Greek Islands,greek-islands,central-greece_poi,Central Greece,central-greece,1175,2088871,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,euboea_poi,Euboea,euboea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YYD,76,76,TRUE,YYD,CYYD,Smithers,smithers-smithers-british-columbia-canada,smithers-smithers-british-columbia-canada,,2048,716,4811,America/Vancouver,smithers_bc_ca,Smithers,YYD,smithers-british-columbia-canada,north-america,North America,north-america,NA,northern-america,Northern America,northern-america,,,,CA,Canada,canada,CA,54.824722,-127.18278,YXT,201.85,9591.5,CA-SMIT-TRA0,6.66,551.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports,-1,-1,,,,,,,1175,1277,,,,,,,,,,,,,,,,,1175,1053173,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,BC_CA,British Columbia,british-columbia-canada,BC,,,,,,3927521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSO,21786,461,TRUE,JSO,SNOB,Sobral Airport,sobral-airport-sobral-state-of-ceara-brazil-1,sobral-airport-sobral-state-of-ceara-brazil-1,Cel. Virgílio Távora Airport,2048,1302,87,America/Fortaleza,sobral_ce_br,Sobral,QBX,sobral-state-of-ceara-brazil,south-america,South America,south-america,SA,southern-america,Southern America,southern-america,,,,BR,Brazil,brazil,BR,-3.678889,-40.336667,JJD,138,8112,JCS,221.87,13052,FOR,235.91,13291,PHB,258.82,13529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,CE_BR,State of Ceará,state-of-ceara-brazil,CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AER,700,700,TRUE,AER,URSS,Sochi International,sochi-international-sochi-russia,sochi-international-sochi-russia,Международный аэропорт Сочи,2048,221,63066,Europe/Moscow,sochi_sf_ru,Sochi,AER,sochi-russia,europe,Europe,europe,EU,eastern-europe,Eastern Europe,eastern-europe,,,,RU,Russia,russia,RU,43.45,39.956667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports,-1,-1,events,-1,-1,beach,-1,-1,1175,1227,1277,,,,,,,,,,,,,,,,1175,3000501,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,SF_RU,South Federal District,south-federal-district-russia,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGK,998,998,TRUE,CGK,WIII,Soekarno–Hatta International,soekarno-hatta-international-jakarta-indonesia,soekarno-hatta-international-jakarta-indonesia,,127,39,876199,Asia/Jakarta,jakarta_id,Jakarta,JKT,jakarta-indonesia,asia,Asia,asia,AS,south-eastern-asia,South-Eastern Asia,south-eastern-asia,,,,ID,Indonesia,indonesia,ID,-6.125556,106.655833,BDO,188.31,8391.2,HLP,38.61,1923.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,activities,-1,-1,,,,1175,1282,,,,,jakarta-province_poi,Jakarta Province,jakarta-province,banten_poi,Banten,banten,,,,,,,1175,205624,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOF,3928,3928,TRUE,SOF,LBSF,Sofia,sofia-sofia-bulgaria,sofia-sofia-bulgaria,Sofia Intl,81,48,1183839,Europe/Sofia,sofia_bg,Sofia,SOF,sofia-bulgaria,europe,Europe,europe,EU,eastern-europe,Eastern Europe,eastern-europe,,,,BG,Bulgaria,bulgaria,BG,42.695278,23.406111,BG-SOFI-OVCH,15,1277.9,PDV,157.98,6695.4,INI,181.13,8716,SKP,244.7,11966.1,BG-SOFI-SOF0,5.87,561.9,BG-SOFI-SOFI,8.67,874.1,BG-SOFI-SOF2,9.02,904,,,,,,,,,,,,,,,,sightseeing,-1,-1,activities,-1,-1,beach,-1,-1,1175,1277,1282,rila-monastery_poi,Rila Monastery,rila-monastery,,,,,,,,,,,,,1175,304917,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,1329,304912,4390352,Sofia T2,family fun,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOG,8734,8734,TRUE,SOG,ENSG,"Sogndal Airport, Haukåsen",sogndal-airport-sogndal-norway,sogndal-airport-sogndal-norway,"Sogndal lufthamn, Haukåsen",1748,770,2612,Europe/Oslo,sogndal_no,Sogndal,SOG,sogndal-norway,europe,Europe,europe,EU,northern-europe,Northern Europe,northern-europe,,,,NO,Norway,norway,NO,61.156667,7.139444,SDN,127.28,7470,FDE,136.8,8476.1,FRO,179.25,10848,HOV,182.84,12864.3,BGO,236.85,15275.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175,,,bryggen_poi,Bryggen,bryggen,,,,,,,,,,,,,1175,235384,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMB,1344,1344,TRUE,HMB,HEMK,Sohag International,sohag-international-sohag-egypt,sohag-international-sohag-egypt,مطار سوهاج الدولي,333,152,91674,Africa/Cairo,sohag_eg,Sohag,HMB,sohag-egypt,africa,Africa,africa,AF,northern-africa,Northern Africa,northern-africa,,,,EG,Egypt,egypt,EG,26.342778,31.742778,ATZ,127.04,6873.9,LXR,198.91,10208.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OHS,9896,9896,TRUE,OHS,OOSH,Sohar,sohar-sohar-oman,sohar-sohar-oman,مطار صحار الدولي,2048,769,2338,Asia/Muscat,sohar_om,Sohar,OHS,sohar-oman,asia,Asia,asia,AS,western-asia,Western Asia,western-asia,,,,OM,Oman,oman,OM,24.386111,56.625556,AAN,131.03,7444.7,RKT,182.7,8882.2,DXB,190.06,8646,XNB,190.64,8707,SHJ,195.66,8941.2,DWC,205.84,9878.3,MCT,213.91,9295.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,burj-khalifa_poi,Burj Khalifa,burj-khalifa,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDX,1026,1026,TRUE,GDX,UHMM,Sokol,sokol-magadan-russia,sokol-magadan-russia,Магадан,2048,676,209,Asia/Magadan,magadan_fe_ru,Magadan,GDX,magadan-russia,asia,Asia,asia,AS,eastern-asia,Eastern Asia,eastern-asia,,,,RU,Russia,russia,RU,59.911111,150.720556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sightseeing,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,FE_RU,Far East Federal District,far-east-federal-district-russia,FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZZ,3764,3764,TRUE,SZZ,EPSC,Solidarity Szczecin–Goleniów,solidarity-szczecin-goleniow-szczecin-poland,solidarity-szczecin-goleniow-szczecin-poland,"""Solidarity"" Szczecin–Goleniów",697,262,64793,Europe/Warsaw,szczecin_pl,Szczecin,SZZ,szczecin-poland,europe,Europe,europe,EU,central-europe,Central Europe,central-europe,,,,PL,Poland,poland,PL,53.584722,14.902222,TXL,193.15,9508.5,IEG,230.3,11283.8,BER,233.53,9936.4,PL-NOWO-BUSS,23.4,1159.3,PL-SZCZ-SZC1,36.09,2768,PL-STAR-TRAI,44.28,2957.9,ZFX,45.54,3510.2,PL-SZCZ-SZC3,45.81,3558.1,HDF,89.72,6936.7,PL-GOLE-TRAI,9.21,683,,,,,,,sightseeing,-1,-1,music,-1,-1,,,,1096,1201,1229,brandenburg-gate-berlin_poi,"Brandenburg Gate, Berlin",brandenburg-gate,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,reichstag-building_poi,Reichstag Building,reichstag-building,berlin-wall_poi,Berlin Wall,berlin-wall,,,,,,,,,,,,,,,,,1277,,,,Port lotniczy Szczecin-Goleniów,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLI,3086,3086,TRUE,SLI,,Solwezi,solwezi-solwezi-zambia,solwezi-solwezi-zambia,,1454,1120,378,Africa/Lusaka,solwezi_zm,Solwezi,SLI,solwezi-zambia,africa,Africa,africa,AF,eastern-africa,Eastern Africa,eastern-africa,,,,ZM,Zambia,zambia,ZM,-12.173889,26.366667,FBM,174.62,11559.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGD,8640,8640,TRUE,SGD,EKSB,Sønderborg,sonderborg-sonderborg-denmark,sonderborg-sonderborg-denmark,Sønderborg Lufthavn,749,654,4378,Europe/Copenhagen,sonderborg_dk,Sønderborg,SGD,sonderborg-denmark,europe,Europe,europe,EU,northern-europe,Northern Europe,northern-europe,,,,DK,Denmark,denmark,DK,54.964444,9.791667,GWT,134.99,7023.2,BLL,141.86,6204.3,EBJ,157.25,5900.7,HAM,201.1,7632.4,LBC,222.53,8963.2,CPH,234.16,12972.2,AAR,237.42,9373.7,DK-TING-TRAI,43.81,2134.3,DK-AABE-NPEN,46.73,1970.8,DK-PADB-TRAI,48.78,2286.3,DK-SOND-SOND,7.08,652,,,,sightseeing,-1,-1,,,,,,,1175,1277,,,,,,,,,,,,,,,,,1175,608643,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGX,8628,8628,TRUE,SGX,HTSO,Songea,songea-songea-tanzania,songea-songea-tanzania,,2029,1163,247,Africa/Dar_es_Salaam,songea_tz,Songea,SGX,songea-tanzania,africa,Africa,africa,AF,eastern-africa,Eastern Africa,eastern-africa,,,,TZ,Tanzania,tanzania,TZ,-10.683333,35.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YSQ,10882,10882,TRUE,YSQ,ZYSQ,Songyuan Chaganhu,songyuan-chaganhu-songyuan-china,songyuan-chaganhu-songyuan-china,,2048,1205,57,Asia/Shanghai,songyuan_cn,Songyuan,YSQ,songyuan-china,asia,Asia,asia,AS,eastern-asia,Eastern Asia,eastern-asia,,,,CN,China,china,CN,44.930556,124.550833,CGQ,217.66,9344.4,HRB,227.69,10935.2,DQA,230.4,9473.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOJ,7269,7269,TRUE,SOJ,ENSR,Sørkjosen,sorkjosen-sorkjosen-norway,sorkjosen-sorkjosen-norway,Sørkjosen lufthavn,2048,963,1087,Europe/Oslo,sorkjosen_no,Sørkjosen,SOJ,sorkjosen-norway,europe,Europe,europe,EU,northern-europe,Northern Europe,northern-europe,,,,NO,Norway,norway,NO,69.786944,20.959444,TOS,134.74,11290.9,HAA,165.5,13304.6,ALF,168.89,10052.2,BDU,212.35,12998.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
